      meta  ready=True hooks=8
     panel  from=0x1d7c42 x0=112 y0=178 x1=308 y1=198 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=178 x1=308 y1=198 style=1 font=3 colour=29596 text=  Argentina
     glyph  from=0x1d0a92 x=112 y=178 font=3 colour=29596 text=  Argentina
     panel  from=0x1d7c42 x0=319 y0=178 x1=446 y1=198 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=178 x1=446 y1=198 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=179 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=178 x1=584 y1=198 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=178 x1=584 y1=198 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=179 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=200 x1=308 y1=220 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=200 x1=308 y1=220 style=1 font=3 colour=29596 text=  Australia
     glyph  from=0x1d0a92 x=112 y=200 font=3 colour=29596 text=  Australia
     panel  from=0x1d7c42 x0=319 y0=200 x1=446 y1=220 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=200 x1=446 y1=220 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=201 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=200 x1=584 y1=220 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=200 x1=584 y1=220 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=201 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=222 x1=308 y1=242 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=222 x1=308 y1=242 style=1 font=3 colour=29596 text=  Belgium
     glyph  from=0x1d0a92 x=112 y=222 font=3 colour=29596 text=  Belgium
     panel  from=0x1d7c42 x0=319 y0=222 x1=446 y1=242 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=222 x1=446 y1=242 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=223 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=222 x1=584 y1=242 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=222 x1=584 y1=242 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=223 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=244 x1=308 y1=264 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=244 x1=308 y1=264 style=1 font=3 colour=29596 text=  Brazil
     glyph  from=0x1d0a92 x=112 y=244 font=3 colour=29596 text=  Brazil
     panel  from=0x1d7c42 x0=319 y0=244 x1=446 y1=264 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=244 x1=446 y1=264 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=245 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=244 x1=584 y1=264 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=244 x1=584 y1=264 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=245 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=266 x1=308 y1=286 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=266 x1=308 y1=286 style=1 font=3 colour=29596 text=  Croatia
     glyph  from=0x1d0a92 x=112 y=266 font=3 colour=29596 text=  Croatia
     panel  from=0x1d7c42 x0=319 y0=266 x1=446 y1=286 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=266 x1=446 y1=286 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=267 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=266 x1=584 y1=286 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=266 x1=584 y1=286 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=267 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=288 x1=308 y1=308 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=288 x1=308 y1=308 style=1 font=3 colour=29596 text=  Denmark
     glyph  from=0x1d0a92 x=112 y=288 font=3 colour=29596 text=  Denmark
     panel  from=0x1d7c42 x0=319 y0=288 x1=446 y1=308 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=288 x1=446 y1=308 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=289 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=288 x1=584 y1=308 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=288 x1=584 y1=308 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=289 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=310 x1=308 y1=330 style=1 colour=0 pattern=32736
   wrapped  from=0x1d810d x0=112 y0=310 x1=308 y1=330 style=1 font=3 colour=32736 text=  England
     glyph  from=0x1d0a92 x=112 y=310 font=3 colour=32736 text=  England
     panel  from=0x1d7c42 x0=319 y0=310 x1=446 y1=330 style=801 colour=0 pattern=32256
      rect  from=0x1d0388 x0=318 y0=309 x1=447 y1=331 style=2 colour=32736
      line  from=0x1cd7c6 x0=318 y0=309 x1=447 y1=309 style=2 colour=32736
      line  from=0x1cd7d6 x0=447 y0=309 x1=447 y1=331 style=2 colour=32736
      line  from=0x1cd7e6 x0=447 y0=331 x1=318 y1=331 style=2 colour=32736
      line  from=0x1cd7f9 x0=318 y0=331 x1=318 y1=309 style=2 colour=32736
   wrapped  from=0x1d810d x0=319 y0=310 x1=446 y1=330 style=c font=2 colour=32256 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=311 font=2 colour=32256 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=310 x1=584 y1=330 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=310 x1=584 y1=330 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=311 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=594 y0=310 x1=756 y1=330 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=594 y0=310 x1=756 y1=330 style=c font=2 colour=16912 text=Conference Division
     glyph  from=0x1d0a92 x=617 y=311 font=2 colour=16912 text=Conference Division
     panel  from=0x1d7c42 x0=112 y0=332 x1=308 y1=352 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=332 x1=308 y1=352 style=1 font=3 colour=29596 text=  Finland
     glyph  from=0x1d0a92 x=112 y=332 font=3 colour=29596 text=  Finland
     panel  from=0x1d7c42 x0=319 y0=332 x1=446 y1=352 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=332 x1=446 y1=352 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=333 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=332 x1=584 y1=352 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=332 x1=584 y1=352 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=333 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=354 x1=308 y1=373 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=354 x1=308 y1=373 style=1 font=3 colour=29596 text=  France
     glyph  from=0x1d0a92 x=112 y=354 font=3 colour=29596 text=  France
     panel  from=0x1d7c42 x0=319 y0=354 x1=446 y1=373 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=354 x1=446 y1=373 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=355 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=354 x1=584 y1=373 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=354 x1=584 y1=373 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=355 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=375 x1=308 y1=395 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=375 x1=308 y1=395 style=1 font=3 colour=29596 text=  Germany
     glyph  from=0x1d0a92 x=112 y=375 font=3 colour=29596 text=  Germany
     panel  from=0x1d7c42 x0=319 y0=375 x1=446 y1=395 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=375 x1=446 y1=395 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=376 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=375 x1=584 y1=395 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=375 x1=584 y1=395 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=376 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=594 y0=375 x1=756 y1=395 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=594 y0=375 x1=756 y1=395 style=c font=2 colour=16912 text=Regional Divisions
     glyph  from=0x1d0a92 x=622 y=376 font=2 colour=16912 text=Regional Divisions
     panel  from=0x1d7c42 x0=112 y0=397 x1=308 y1=417 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=397 x1=308 y1=417 style=1 font=3 colour=29596 text=  Greece
     glyph  from=0x1d0a92 x=112 y=397 font=3 colour=29596 text=  Greece
     panel  from=0x1d7c42 x0=319 y0=397 x1=446 y1=417 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=397 x1=446 y1=417 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=398 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=397 x1=584 y1=417 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=397 x1=584 y1=417 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=398 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=419 x1=308 y1=439 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=419 x1=308 y1=439 style=1 font=3 colour=29596 text=  Holland
     glyph  from=0x1d0a92 x=112 y=419 font=3 colour=29596 text=  Holland
     panel  from=0x1d7c42 x0=319 y0=419 x1=446 y1=439 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=419 x1=446 y1=439 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=420 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=419 x1=584 y1=439 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=419 x1=584 y1=439 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=420 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=441 x1=308 y1=461 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=441 x1=308 y1=461 style=1 font=3 colour=29596 text=  Italy
     glyph  from=0x1d0a92 x=112 y=441 font=3 colour=29596 text=  Italy
     panel  from=0x1d7c42 x0=319 y0=441 x1=446 y1=461 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=441 x1=446 y1=461 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=442 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=441 x1=584 y1=461 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=441 x1=584 y1=461 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=442 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=594 y0=441 x1=756 y1=461 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=594 y0=441 x1=756 y1=461 style=c font=2 colour=16912 text=Serie C2 A, B, C
     glyph  from=0x1d0a92 x=629 y=442 font=2 colour=16912 text=Serie C2 A, B, C
     panel  from=0x1d7c42 x0=112 y0=463 x1=308 y1=483 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=463 x1=308 y1=483 style=1 font=3 colour=29596 text=  Japan
     glyph  from=0x1d0a92 x=112 y=463 font=3 colour=29596 text=  Japan
     panel  from=0x1d7c42 x0=319 y0=463 x1=446 y1=483 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=463 x1=446 y1=483 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=464 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=463 x1=584 y1=483 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=463 x1=584 y1=483 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=464 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=485 x1=308 y1=505 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=485 x1=308 y1=505 style=1 font=3 colour=29596 text=  Northern Ireland
     glyph  from=0x1d0a92 x=112 y=485 font=3 colour=29596 text=  Northern Ireland
     panel  from=0x1d7c42 x0=319 y0=485 x1=446 y1=505 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=485 x1=446 y1=505 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=486 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=485 x1=584 y1=505 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=485 x1=584 y1=505 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=486 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=507 x1=308 y1=527 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=507 x1=308 y1=527 style=1 font=3 colour=29596 text=  Norway
     glyph  from=0x1d0a92 x=112 y=507 font=3 colour=29596 text=  Norway
     panel  from=0x1d7c42 x0=319 y0=507 x1=446 y1=527 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=507 x1=446 y1=527 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=508 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=507 x1=584 y1=527 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=507 x1=584 y1=527 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=508 font=2 colour=16912 text=BACKGROUND
     panel  from=0x4043 x0=759 y0=178 x1=778 y1=197 style=30 colour=16912 pattern=0
      rect  from=0x1cf673 x0=759 y0=178 x1=778 y1=197 style=4 colour=16912
      line  from=0x1cd856 x0=759 y0=178 x1=778 y1=178 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=179 x1=778 y1=179 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=180 x1=778 y1=180 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=181 x1=778 y1=181 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=182 x1=778 y1=182 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=183 x1=778 y1=183 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=184 x1=778 y1=184 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=185 x1=778 y1=185 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=186 x1=778 y1=186 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=187 x1=778 y1=187 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=188 x1=778 y1=188 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=189 x1=778 y1=189 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=190 x1=778 y1=190 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=191 x1=778 y1=191 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=192 x1=778 y1=192 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=193 x1=778 y1=193 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=194 x1=778 y1=194 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=195 x1=778 y1=195 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=196 x1=778 y1=196 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=197 x1=778 y1=197 style=2 colour=16912
      line  from=0x1cfdfd x0=760 y0=179 x1=777 y1=179 style=2 colour=22197
      line  from=0x1cfe17 x0=760 y0=179 x1=760 y1=196 style=2 colour=22197
      line  from=0x1cfe30 x0=777 y0=196 x1=761 y1=196 style=2 colour=11594
      line  from=0x1cfe43 x0=777 y0=196 x1=777 y1=180 style=2 colour=11594
      line  from=0x1cfdfd x0=759 y0=178 x1=778 y1=178 style=2 colour=28538
      line  from=0x1cfe17 x0=759 y0=178 x1=759 y1=197 style=2 colour=28538
      line  from=0x1cfe30 x0=778 y0=197 x1=760 y1=197 style=2 colour=5285
      line  from=0x1cfe43 x0=778 y0=197 x1=778 y1=179 style=2 colour=5285
     panel  from=0x40c1 x0=759 y0=198 x1=778 y1=507 style=2 colour=0 pattern=0
    darken  from=0x1cf645 x0=759 y0=198 x1=778 y1=507
     panel  from=0x40f1 x0=759 y0=198 x1=778 y1=387 style=30 colour=16912 pattern=0
      rect  from=0x1cf673 x0=759 y0=198 x1=778 y1=387 style=4 colour=16912
      line  from=0x1cd856 x0=759 y0=198 x1=778 y1=198 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=199 x1=778 y1=199 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=200 x1=778 y1=200 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=201 x1=778 y1=201 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=202 x1=778 y1=202 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=203 x1=778 y1=203 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=204 x1=778 y1=204 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=205 x1=778 y1=205 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=206 x1=778 y1=206 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=207 x1=778 y1=207 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=208 x1=778 y1=208 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=209 x1=778 y1=209 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=210 x1=778 y1=210 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=211 x1=778 y1=211 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=212 x1=778 y1=212 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=213 x1=778 y1=213 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=214 x1=778 y1=214 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=215 x1=778 y1=215 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=216 x1=778 y1=216 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=217 x1=778 y1=217 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=218 x1=778 y1=218 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=219 x1=778 y1=219 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=220 x1=778 y1=220 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=221 x1=778 y1=221 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=222 x1=778 y1=222 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=223 x1=778 y1=223 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=224 x1=778 y1=224 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=225 x1=778 y1=225 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=226 x1=778 y1=226 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=227 x1=778 y1=227 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=228 x1=778 y1=228 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=229 x1=778 y1=229 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=230 x1=778 y1=230 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=231 x1=778 y1=231 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=232 x1=778 y1=232 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=233 x1=778 y1=233 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=234 x1=778 y1=234 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=235 x1=778 y1=235 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=236 x1=778 y1=236 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=237 x1=778 y1=237 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=238 x1=778 y1=238 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=239 x1=778 y1=239 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=240 x1=778 y1=240 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=241 x1=778 y1=241 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=242 x1=778 y1=242 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=243 x1=778 y1=243 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=244 x1=778 y1=244 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=245 x1=778 y1=245 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=246 x1=778 y1=246 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=247 x1=778 y1=247 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=248 x1=778 y1=248 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=249 x1=778 y1=249 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=250 x1=778 y1=250 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=251 x1=778 y1=251 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=252 x1=778 y1=252 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=253 x1=778 y1=253 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=254 x1=778 y1=254 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=255 x1=778 y1=255 style=2 colour=16912
